date,nifty_close,vix,nifty_realvol20d,fpi_net_equity_cr,usdinr,tri,engine_hedge_target,engine_stage
2023-11-30,20133.1504,12.69,6.526,9001,83.3303,29585.36,15,Stage 2 — Active Phase
2023-12-01,20267.9004,12.38,6.6317,66135,83.3527,29783.34,19,Stage 2 — Active Phase
2023-12-04,20686.8008,12.99,8.9046,66135,83.2186,30398.91,19.1,Stage 2 — Active Phase
2023-12-05,20855.0996,13.46,8.9706,66135,83.4171,30646.19,19.3,Stage 2 — Active Phase
2023-12-06,20937.6992,13.74,8.9484,66135,83.3159,30767.6,19.5,Stage 2 — Active Phase
2023-12-07,20901.1504,12.67,8.8846,66135,83.2896,30713.86,19.4,Stage 2 — Active Phase
2023-12-08,20969.4004,12.47,8.8494,66135,83.3549,30814.15,19.1,Stage 2 — Active Phase
2023-12-11,20997.0996,12.76,8.8338,66135,83.4301,30854.9,19.1,Stage 2 — Active Phase
2023-12-12,20906.4004,12.71,9.2093,66135,83.3435,30721.59,19.5,Stage 2 — Active Phase
2023-12-13,20926.3496,12.07,8.7171,66135,83.396,30750.95,19.2,Stage 2 — Active Phase
2023-12-14,21182.6992,12.32,9.289,66135,83.2853,31127.6,18.9,Stage 2 — Active Phase
2023-12-15,21456.6504,13.13,9.646,66135,83.2966,31530.19,19.1,Stage 2 — Active Phase
2023-12-18,21418.6504,13.9,9.634,66135,83.0417,31474.35,19.6,Stage 2 — Active Phase
2023-12-19,21453.0996,13.87,9.6764,66135,83.1112,31525,19.4,Stage 2 — Active Phase
2023-12-20,21150.1504,14.45,11.6356,66135,83.0916,31079.76,21.3,Stage 2 — Active Phase
2023-12-21,21255.0508,13.76,11.5622,66135,83.2672,31233.93,20.5,Stage 2 — Active Phase
2023-12-22,21349.4004,13.71,11.4721,66135,83.1316,31372.6,19.9,Stage 2 — Active Phase
2023-12-25,21349.4004,13.71,11.4721,66135,83.165,31372.6,19.8,Stage 2 — Active Phase
2023-12-26,21441.3496,14.68,11.4677,66135,83.1723,31507.69,19.4,Stage 2 — Active Phase
2023-12-27,21654.75,15.56,11.4348,66135,83.1828,31821.31,20.2,Stage 2 — Active Phase
2023-12-28,21778.6992,15.14,11.4317,66135,83.2672,32003.47,20.3,Stage 2 — Active Phase
2023-12-29,21731.4004,14.5,11.5805,66135,82.302,31933.93,20.4,Stage 2 — Active Phase
2024-01-01,21741.9004,14.5,9.7188,-25744,83.2486,31949.36,27.4,Stage 1 — Onset
2024-01-02,21665.8008,14.58,9.7028,-25744,83.2026,31837.56,28.2,Stage 1 — Onset
2024-01-03,21517.3496,14.1,10.1509,-25744,83.257,31619.36,31.4,Stage 1 — Onset
2024-01-04,21658.5996,13.33,10.2399,-25744,83.3181,31826.97,29.8,Stage 1 — Onset
2024-01-05,21710.8008,12.63,10.228,-25744,83.2406,31903.69,28.7,Stage 1 — Onset
2024-01-08,21513,13.46,10.9357,-25744,83.1911,31613.01,33.2,Stage 1 — Onset
2024-01-09,21544.8496,13.26,10.7378,-25744,83.0507,31659.81,32.3,Stage 1 — Onset
2024-01-10,21618.6992,12.97,10.7568,-25744,83.1311,31768.3,31.5,Stage 1 — Onset
2024-01-11,21647.1992,12.77,10.0091,-25744,83.0256,31810.18,28.3,Stage 1 — Onset
2024-01-12,21894.5508,13.1,9.7886,-25744,83.0761,32173.66,25.9,Stage 1 — Onset
2024-01-15,22097.4492,13.79,10.1458,-25744,82.8721,32471.8,27.7,Stage 1 — Onset
2024-01-16,22032.3008,13.57,10.2713,-25744,82.8594,32376.1,29,Stage 1 — Onset
2024-01-17,21571.9492,15.08,11.8292,-25744,83.089,31699.64,37.3,Stage 1 — Onset
2024-01-18,21462.25,14.07,11.9203,-25744,83.1776,31538.4,37.9,Stage 1 — Onset
2024-01-19,21622.4004,13.88,12.0985,-25744,83.1606,31787.24,37.4,Stage 1 — Onset
2024-01-22,21622.4004,13.88,12.0985,-25744,83.1247,31787.24,37.4,Stage 1 — Onset
2024-01-23,21238.8008,14.85,13.671,-25744,83.0951,31223.3,40.4,Stage 1 — Onset
2024-01-24,21453.9492,14.38,13.6888,-25744,83.2214,31540.07,39.8,Stage 1 — Onset
2024-01-25,21352.5996,13.87,13.5655,-25744,83.0976,31391.07,39.9,Stage 1 — Onset
2024-01-26,21352.5996,13.87,13.5622,-25744,83.1461,31391.07,39.9,Stage 1 — Onset
2024-01-29,21737.5996,15.68,15.1098,-25744,83.1213,31957.05,40.4,Stage 1 — Onset
2024-01-30,21522.0996,16.1,15.4774,-25744,83.1531,31640.24,41.6,Stage 1 — Onset
2024-01-31,21725.6992,16.05,15.6434,-25744,83.1097,31939.59,41.1,Stage 1 — Onset
2024-02-01,21697.4492,14.46,15.4873,1539,83.0536,31898.06,21.6,Stage 2 — Active Phase
2024-02-02,21853.8008,14.7,15.6736,1539,82.9276,32127.9,20.5,Stage 2 — Active Phase
2024-02-05,21771.6992,15.62,15.3547,1539,82.9993,32007.18,21.1,Stage 2 — Active Phase
2024-02-06,21929.4004,15.79,15.5325,1539,83.1037,32242.59,20.3,Stage 2 — Active Phase
2024-02-07,21930.5,15.51,15.5055,1539,83.0706,32244.22,20.2,Stage 2 — Active Phase
2024-02-08,21717.9492,15.83,15.9393,1539,83.0126,31950.32,21.4,Stage 2 — Active Phase
2024-02-09,21782.5,15.45,15.4274,1539,82.9853,32048.38,20.9,Stage 2 — Active Phase
2024-02-12,21616.0508,16.06,15.2144,1539,83.0145,31803.52,21.9,Stage 2 — Active Phase
2024-02-13,21743.25,15.81,15.3932,1539,82.9902,31990.61,21.1,Stage 2 — Active Phase
2024-02-14,21840.0508,15.44,13.4378,1539,83.0746,32133.04,20.4,Stage 2 — Active Phase
2024-02-15,21910.75,15.23,13.2924,1539,83.0431,32244.79,19.8,Stage 2 — Active Phase
2024-02-16,22040.6992,15.22,13.2059,1539,83.0096,32441.32,18.9,Stage 2 — Active Phase
2024-02-19,22122.25,15.22,13.2354,1539,83.016,32561.34,20.4,Stage 2 — Active Phase
2024-02-20,22196.9492,16.07,11.1687,1539,83.021,32675.53,20.6,Stage 2 — Active Phase
2024-02-21,22055.0508,15.93,11.161,1539,82.8291,32466.65,21.5,Stage 2 — Active Phase
2024-02-22,22217.4492,15.2,11.106,1539,82.9384,32705.7,20.6,Stage 2 — Active Phase
2024-02-23,22212.6992,14.97,11.1113,1539,82.8723,32698.69,20.4,Stage 2 — Active Phase
2024-02-26,22122.0508,15.6,9.5723,1539,82.8818,32565.29,20.9,Stage 2 — Active Phase
2024-02-27,22198.3496,15.73,8.7021,1539,82.852,32677.61,20.5,Stage 2 — Active Phase
2024-02-28,21951.1504,16.33,9.2866,1539,82.9482,32313.7,22,Stage 2 — Active Phase
2024-02-29,21982.8008,15.57,9.2664,1539,82.9119,32360.25,21.7,Stage 2 — Active Phase
2024-03-01,22338.75,15.24,10.5445,35098,82.9104,32884.29,20.6,Stage 2 — Active Phase
2024-03-04,22405.5996,14.92,10.403,35098,82.8461,32982.68,20.4,Stage 2 — Active Phase
2024-03-05,22356.3008,14.38,10.2448,35098,82.9105,32910.07,20.4,Stage 2 — Active Phase
2024-03-06,22474.0508,14.3,10.3492,35098,82.8848,33083.42,20.1,Stage 2 — Active Phase
2024-03-07,22493.5508,13.61,9.5097,35098,82.8191,33112.15,19.8,Stage 2 — Active Phase
2024-03-08,22493.5508,13.61,9.5178,35098,82.7523,33112.15,19.7,Stage 2 — Active Phase
2024-03-11,22332.6504,14,9.4556,35098,82.7521,32875.25,20.5,Stage 2 — Active Phase
2024-03-12,22335.6992,13.64,9.3331,35098,82.7783,32879.74,20.3,Stage 2 — Active Phase
2024-03-13,21997.6992,14.43,10.9443,35098,82.8351,32382.22,22.2,Stage 2 — Active Phase
2024-03-14,22146.6504,13.62,11.1362,35098,82.8311,32601.49,21.2,Stage 2 — Active Phase
2024-03-15,22023.3496,13.69,11.1475,35098,82.9656,32420.41,21.7,Stage 2 — Active Phase
2024-03-18,22055.6992,13.9,11.0765,35098,82.8889,32468,21.5,Stage 2 — Active Phase
2024-03-19,21817.4492,14.11,11.6153,35098,82.8636,32117.3,22.8,Stage 2 — Active Phase
2024-03-20,21839.0996,13.47,11.442,35098,83.0424,32149.17,22.4,Stage 2 — Active Phase
2024-03-21,22011.9492,12.51,11.4932,35098,83.0546,32403.6,21.1,Stage 2 — Active Phase
2024-03-22,22096.75,12.22,11.5948,35098,83.2266,32528.43,20.3,Stage 2 — Active Phase
2024-03-25,22096.75,12.22,11.5063,35098,83.5936,32528.43,20.1,Stage 2 — Active Phase
2024-03-26,22004.6992,12.82,11.5166,35098,83.4174,32392.94,20.6,Stage 2 — Active Phase
2024-03-27,22123.6504,12.7,10.9525,35098,83.3455,32568.01,19.9,Stage 2 — Active Phase
2024-03-28,22326.9004,12.83,11.3834,35098,83.365,32867.23,18.8,Stage 2 — Active Phase
2024-03-29,22326.9004,12.83,9.8468,35098,83.393,32867.23,18.8,Stage 2 — Active Phase
2024-04-01,22462,12.08,10.0281,-8671,83.3648,33066.13,26.7,Stage 1 — Onset
2024-04-02,22453.3008,11.65,9.9929,-8671,83.4097,33053.33,26.4,Stage 1 — Onset
2024-04-03,22434.6504,11.37,9.818,-8671,83.3503,33025.82,25.6,Stage 1 — Onset
2024-04-04,22514.6504,11.22,9.8989,-8671,83.3733,33143.59,25,Stage 1 — Onset
2024-04-05,22513.6992,11.34,9.8989,-8671,83.4778,33142.19,25,Stage 1 — Onset
2024-04-08,22666.3008,11.61,9.7853,-8671,83.2968,33366.87,24.6,Stage 1 — Onset
2024-04-09,22642.75,11.36,9.8039,-8671,83.2696,33332.19,24.9,Stage 1 — Onset
2024-04-10,22753.8008,11.11,7.8813,-8671,83.2243,33495.65,18.4,Stage 2 — Active Phase
2024-04-11,22753.8008,11.11,7.6679,-8671,83.4127,33495.65,18.3,Stage 2 — Active Phase
2024-04-12,22519.4004,11.53,8.3932,-8671,83.3493,33150.59,21.5,Stage 1 — Onset
2024-04-15,22272.5,12.47,9.4305,-8671,83.6111,32787.15,29,Stage 1 — Onset
2024-04-16,22147.9004,12.62,8.7521,-8671,83.506,32603.74,28.1,Stage 1 — Onset
2024-04-17,22147.9004,12.62,8.7556,-8671,83.6675,32603.74,28.2,Stage 1 — Onset
2024-04-18,21995.8496,13.04,8.7187,-8671,83.5958,32379.9,30,Stage 1 — Onset
2024-04-19,22147,13.46,8.9579,-8671,83.545,32602.42,29.6,Stage 1 — Onset
2024-04-22,22336.4004,12.7,9.4406,-8671,83.3853,32881.22,29.2,Stage 1 — Onset
2024-04-23,22368,10.2,9.2775,-8671,83.3862,32927.73,27.1,Stage 1 — Onset
2024-04-24,22402.4004,10.28,9.1252,-8671,83.2833,32978.37,25.5,Stage 1 — Onset
2024-04-25,22570.3496,10.73,8.9351,-8671,83.3406,33225.64,22.7,Stage 1 — Onset
2024-04-26,22419.9492,10.93,9.2967,-8671,83.3018,33004.19,26,Stage 1 — Onset
2024-04-29,22643.4004,12.24,9.7125,-8671,83.4023,33333.12,25.6,Stage 1 — Onset
2024-04-30,22604.8496,12.87,9.7379,-8671,83.4511,33276.41,26.7,Stage 1 — Onset
2024-05-01,22604.8496,12.87,9.7292,-25586,83.4984,33276.41,27,Stage 1 — Onset
2024-05-02,22648.1992,13.45,9.6752,-25586,83.4064,33340.2,26.6,Stage 1 — Onset
2024-05-03,22475.8496,14.62,10.0778,-25586,83.4063,33086.51,30.8,Stage 1 — Onset
2024-05-06,22442.6992,16.6,9.7553,-25586,83.38,33037.73,31,Stage 1 — Onset
2024-05-07,22302.5,17.01,9.9681,-25586,83.4728,32837.71,33.5,Stage 1 — Onset
2024-05-08,22302.5,17.08,9.7492,-25586,83.4699,32837.65,33.2,Stage 1 — Onset
2024-05-09,21957.5,18.2,11.024,-25586,83.4643,32329.72,38.1,Stage 1 — Onset
2024-05-10,22055.1992,18.47,10.7452,-25586,83.4594,32522.55,37.5,Stage 1 — Onset
2024-05-13,22104.0508,20.6,10.1234,-25586,83.5248,32594.61,36.7,Stage 1 — Onset
2024-05-14,22217.8496,20.2,10.1056,-25586,83.5055,32762.37,36.2,Stage 1 — Onset
2024-05-15,22200.5508,20.27,10.111,-25586,83.5242,32736.91,36.5,Stage 1 — Onset
2024-05-16,22403.8496,20,10.235,-25586,83.4051,33046.16,35.5,Stage 1 — Onset
2024-05-17,22466.0996,19.8,10.022,-25586,83.4701,33138.02,34.5,Stage 1 — Onset
2024-05-20,22466.0996,19.8,9.5894,-25586,83.3004,33138.02,33.3,Stage 1 — Onset
2024-05-21,22529.0508,21.81,9.6235,-25586,83.315,33230.84,33.5,Stage 1 — Onset
2024-05-22,22597.8008,21.47,9.6628,-25586,83.3168,33349.84,33.2,Stage 1 — Onset
2024-05-23,22967.6504,21.38,10.9274,-25586,83.2671,33895.66,35.4,Stage 1 — Onset
2024-05-24,22957.0996,21.71,10.5739,-25586,83.2864,33881.75,34.8,Stage 1 — Onset
2024-05-27,22932.4492,23.19,10.078,-25586,83.0522,33845.39,34.1,Stage 1 — Onset
2024-05-28,22888.1504,24.2,10.0854,-25586,83.1457,33780.01,35,Stage 1 — Onset
2024-05-29,22704.6992,24.18,10.5454,-25586,83.2065,33509.23,37.1,Stage 1 — Onset
2024-05-30,22488.6504,24.18,11.0743,-25586,83.3656,33190.35,38.7,Stage 1 — Onset
2024-05-31,22530.6992,24.6,10.7543,-25586,83.3209,33285.9,38.3,Stage 1 — Onset
2024-06-03,23263.9004,20.94,15.584,-25586,83.4508,34369.13,41.4,Stage 1 — Onset
2024-06-04,21884.5,26.75,27.1915,-25586,83.0934,32353.5,80.4,Stage 1 — Onset
2024-06-05,22620.3496,18.89,29.7571,-25586,83.6294,33441.4,80.1,Stage 1 — Onset
2024-06-06,22821.4004,16.8,29.2418,-25586,83.3808,33738.58,74.9,Stage 1 — Onset
2024-06-07,23290.1504,16.88,29.9581,-25586,83.4731,34431.61,73,Stage 1 — Onset
2024-06-10,23259.1992,16.4,29.9925,-25586,83.5276,34385.84,72.9,Stage 1 — Onset
2024-06-11,23264.8496,14.77,29.9868,-25586,83.5298,34402,72.3,Stage 1 — Onset
2024-06-12,23322.9492,14.39,29.9647,-25586,83.5968,34487.88,71.8,Stage 1 — Onset
2024-06-13,23398.9004,13.49,29.8642,-25586,83.5343,34600.19,71.3,Stage 1 — Onset
2024-06-14,23465.5996,12.82,29.8644,-25586,83.5221,34710.67,71,Stage 1 — Onset
2024-06-17,23465.5996,12.82,29.8644,-25586,83.5518,34710.67,70.9,Stage 1 — Onset
2024-06-18,23557.9004,12.97,29.8702,-25586,83.5101,34847.24,70.9,Stage 1 — Onset
2024-06-19,23516,13.71,29.9019,-25586,83.3741,34786.58,71.2,Stage 1 — Onset
2024-06-20,23567,13.35,29.4263,-25586,83.4195,34873.15,70.2,Stage 1 — Onset
2024-06-21,23501.0996,13.18,29.4565,-25586,83.6016,34779.9,70.5,Stage 1 — Onset
2024-06-24,23537.8496,14.06,29.4447,-25586,83.5625,34834.33,70.5,Stage 1 — Onset
2024-06-25,23721.3008,14.31,29.5045,-25586,83.4604,35105.79,70.6,Stage 1 — Onset
2024-06-26,23868.8008,14.05,29.3073,-25586,83.4146,35324.11,70.2,Stage 1 — Onset
2024-06-27,24044.5,14.15,28.9971,-25586,83.5804,35585.62,69.7,Stage 1 — Onset
2024-06-28,24010.5996,13.8,29.0426,-25586,83.4509,35539.16,69.9,Stage 1 — Onset
2024-07-01,24141.9492,13.83,27.0025,32365,83.3675,35733.58,40.1,Stage 1 — Onset
2024-07-02,24123.8496,13.64,13.4104,32365,83.4413,35706.77,19.7,Stage 2 — Active Phase
2024-07-03,24286.5,13.21,8.3792,32365,83.4791,35947.53,19.5,Stage 2 — Active Phase
2024-07-04,24302.1504,12.86,8.1956,32365,83.4912,35970.64,19.4,Stage 2 — Active Phase
2024-07-05,24323.8496,12.7,5.1136,32365,83.4934,36009.61,19.2,Stage 2 — Active Phase
2024-07-08,24320.5508,13.6,5.0219,32365,83.4721,36004.74,19.3,Stage 2 — Active Phase
2024-07-09,24433.1992,14.28,5.0325,32365,83.4576,36173.87,19.7,Stage 2 — Active Phase
2024-07-10,24324.4492,14.43,5.5981,32365,83.493,36012.82,20.3,Stage 2 — Active Phase
2024-07-11,24315.9492,14,5.6458,32365,83.4959,36000.25,20.2,Stage 2 — Active Phase
2024-07-12,24502.1504,13.73,5.9941,32365,83.5185,36278.67,19.7,Stage 2 — Active Phase
2024-07-15,24586.6992,14.19,5.9539,32365,83.5203,36403.86,19.8,Stage 2 — Active Phase
2024-07-16,24613,14.22,5.9389,32365,83.5876,36445.79,19.8,Stage 2 — Active Phase
2024-07-17,24613,14.22,5.8133,32365,83.5296,36445.79,19.9,Stage 2 — Active Phase
2024-07-18,24800.8496,14.51,6.1119,32365,83.5721,36723.93,20,Stage 2 — Active Phase
2024-07-19,24530.9004,14.83,7.568,32365,83.6743,36328.6,21.3,Stage 2 — Active Phase
2024-07-22,24509.25,15.44,7.6424,32365,83.7303,36296.55,21.6,Stage 2 — Active Phase
2024-07-23,24479.0508,12.75,7.4096,32365,83.6713,36257.51,21,Stage 2 — Active Phase
2024-07-24,24413.5,11.76,7.3444,32365,83.7068,36160.36,20.6,Stage 2 — Active Phase
2024-07-25,24406.0996,12.62,6.9797,32365,83.743,36149.4,20.5,Stage 2 — Active Phase
2024-07-26,24834.8496,12.25,9.0884,32365,83.7376,36784.48,19,Stage 2 — Active Phase
2024-07-29,24836.0996,12.95,8.9932,32365,83.7278,36786.3,19.1,Stage 2 — Active Phase
2024-07-30,24857.3008,12.88,8.9599,32365,83.7505,36820.47,19.2,Stage 2 — Active Phase
2024-07-31,24951.1504,13.25,8.7914,32365,83.739,36959.48,19.3,Stage 2 — Active Phase
2024-08-01,25010.9004,12.93,8.7947,7320,83.7178,37049.7,19.2,Stage 2 — Active Phase
2024-08-02,24717.6992,14.32,9.9726,7320,83.7439,36624.49,20.9,Stage 2 — Active Phase
2024-08-05,24055.5996,20.37,14.0764,7320,83.7353,35646.37,26.3,Stage 2 — Active Phase
2024-08-06,23992.5508,18.74,13.958,7320,84.0026,35554.15,27.2,Stage 2 — Active Phase
2024-08-07,24297.5,16.17,14.681,7320,83.9349,36020.75,24.9,Stage 2 — Active Phase
2024-08-08,24117,16.6,14.9148,7320,83.9424,35753.12,25.6,Stage 2 — Active Phase
2024-08-09,24367.5,15.34,15.1374,7320,83.989,36126.23,23.7,Stage 2 — Active Phase
2024-08-12,24347,15.87,15.074,7320,83.9498,36119.45,23.7,Stage 2 — Active Phase
2024-08-13,24139,16.17,15.3286,7320,83.89,35810.83,24.7,Stage 2 — Active Phase
2024-08-14,24143.75,15.44,15.3304,7320,83.882,35817.89,24.4,Stage 2 — Active Phase
2024-08-15,24143.75,15.44,15.001,7320,83.9715,35817.89,24.2,Stage 2 — Active Phase
2024-08-16,24541.1504,14.4,15.7884,7320,83.9483,36415.85,21.8,Stage 2 — Active Phase
2024-08-19,24572.6504,14.32,15.7907,7320,83.8898,36473.95,21.3,Stage 2 — Active Phase
2024-08-20,24698.8496,13.82,15.8789,7320,83.8786,36661.24,20.4,Stage 2 — Active Phase
2024-08-21,24770.1992,13.33,15.8563,7320,83.7794,36767.19,19.7,Stage 2 — Active Phase
2024-08-22,24811.5,13,15.8548,7320,83.8886,36828.5,19.2,Stage 2 — Active Phase
2024-08-23,24823.1504,13.55,14.5938,7320,83.9406,36849.02,19.1,Stage 2 — Active Phase
2024-08-26,25010.5996,13.8,14.8378,7320,83.8138,37127.3,18.2,Stage 2 — Active Phase
2024-08-27,25017.75,13.63,14.8366,7320,83.8837,37137.91,19.6,Stage 2 — Active Phase
2024-08-28,25052.3496,13.95,14.7872,7320,83.9216,37189.27,19.7,Stage 2 — Active Phase
2024-08-29,25151.9492,13.79,14.8287,7320,83.9415,37337.09,19.7,Stage 2 — Active Phase
2024-08-30,25235.9004,13.39,14.1518,7320,83.8951,37461.73,19.6,Stage 2 — Active Phase
2024-09-02,25278.6992,14.06,9.4562,7320,83.8638,37525.28,19.7,Stage 2 — Active Phase
2024-09-03,25279.8496,13.84,9.3115,7320,83.9273,37526.97,19.7,Stage 2 — Active Phase
2024-09-04,25198.6992,14.38,8.7314,7320,83.9503,37406.55,20.1,Stage 2 — Active Phase
2024-09-05,25145.0996,14.21,8.1672,7320,83.9825,37326.99,20.3,Stage 2 — Active Phase
2024-09-06,24852.1504,15.22,8.9297,7320,83.9836,36892.07,22,Stage 2 — Active Phase
2024-09-09,24936.4004,14.24,8.9411,7320,83.9826,37017.15,21.4,Stage 2 — Active Phase
2024-09-10,25041.0996,13.36,8.2082,7320,83.9809,37172.57,20.5,Stage 2 — Active Phase
2024-09-11,24918.4492,13.63,8.5369,7320,83.982,36990.52,20.9,Stage 2 — Active Phase
2024-09-12,25388.9004,13.18,10.4462,7320,83.9926,37688.9,19.5,Stage 2 — Active Phase
2024-09-13,25356.5,12.55,9.1473,7320,83.9348,37640.8,19.3,Stage 2 — Active Phase
2024-09-16,25383.75,12.46,9.1487,7320,83.8848,37681.24,19,Stage 2 — Active Phase
2024-09-17,25418.5508,12.59,9.0548,7320,83.884,37732.87,19.1,Stage 2 — Active Phase
2024-09-18,25377.5508,13.37,9.1001,7320,83.7706,37672.03,19.4,Stage 2 — Active Phase
2024-09-19,25415.8008,12.47,9.0992,7320,83.6917,37728.83,19,Stage 2 — Active Phase
2024-09-20,25790.9492,12.79,10.2655,7320,83.6147,38285.67,19.1,Stage 2 — Active Phase
2024-09-23,25939.0508,13.79,10.1545,7320,83.4871,38505.51,19.4,Stage 2 — Active Phase
2024-09-24,25940.4004,13.39,10.1595,7320,83.5596,38507.55,19.4,Stage 2 — Active Phase
2024-09-25,26004.1504,12.74,10.1607,7320,83.5676,38602.21,19.3,Stage 2 — Active Phase
2024-09-26,26216.0508,12,10.3789,7320,83.6241,38916.76,19,Stage 2 — Active Phase
2024-09-27,26178.9492,11.96,10.4391,7320,83.6171,38861.64,18.9,Stage 2 — Active Phase
2024-09-30,25810.8496,12.79,11.8843,7320,83.7164,38315.21,20.6,Stage 2 — Active Phase
2024-10-01,25796.9004,11.99,11.8927,-94017,83.8273,38294.54,35.7,Stage 1 — Onset
2024-10-02,25796.9004,11.99,11.7955,-94017,83.8721,38294.54,35.4,Stage 1 — Onset
2024-10-03,25250.0996,13.17,14.2459,-94017,83.9196,37482.84,40.4,Stage 1 — Onset
2024-10-04,25014.5996,14.13,14.0075,-94017,84.0094,37133.25,40.9,Stage 1 — Onset
2024-10-07,24795.75,15.08,14.3179,-94017,84.0278,36808.37,42.1,Stage 1 — Onset
2024-10-08,25013.1504,14.59,14.594,-94017,83.9641,37131.07,41.8,Stage 1 — Onset
2024-10-09,24981.9492,14.12,14.4899,-94017,83.9146,37084.75,41.7,Stage 1 — Onset
2024-10-10,24998.4492,13.5,12.7306,-94017,83.9422,37109.26,39.9,Stage 1 — Onset
2024-10-11,24964.25,13.22,12.7311,-94017,83.946,37058.49,39.9,Stage 1 — Onset
2024-10-14,25127.9492,13,12.9818,-94017,84.1683,37301.5,39.7,Stage 1 — Onset
2024-10-15,25057.3496,13,12.9865,-94017,84.0485,37196.69,39.8,Stage 1 — Onset
2024-10-16,24971.3008,13.05,13.0194,-94017,84.0562,37068.99,40,Stage 1 — Onset
2024-10-17,24749.8496,13.39,13.2958,-94017,84.0393,36740.25,40.8,Stage 1 — Onset
2024-10-18,24854.0508,13.04,12.093,-94017,84.0538,36898.25,39.5,Stage 1 — Onset
2024-10-21,24781.0996,13.76,11.7595,-94017,84.0687,36789.95,39.4,Stage 1 — Onset
2024-10-22,24472.0996,14.4,12.2672,-94017,84.0735,36335.46,40.6,Stage 1 — Onset
2024-10-23,24435.5,14.62,12.1171,-94017,84.084,36281.1,40.6,Stage 1 — Onset
2024-10-24,24399.4004,13.97,11.3952,-94017,84.0676,36227.52,40,Stage 1 — Onset
2024-10-25,24180.8008,14.63,11.5205,-94017,84.0818,35902.92,40.7,Stage 1 — Onset
2024-10-28,24339.1504,14.29,11.4335,-94017,84.102,36138.03,40.2,Stage 1 — Onset
2024-10-29,24466.8496,14.52,11.7725,-94017,84.1028,36352.63,40.3,Stage 1 — Onset
2024-10-30,24340.8496,15.51,11.7612,-94017,84.0893,36165.43,40.7,Stage 1 — Onset
2024-10-31,24205.3496,15.55,9.5982,-94017,84.0891,35971.14,39.1,Stage 1 — Onset
2024-11-01,24304.3496,15.9,9.4355,-21612,84.0915,36118.25,38.7,Stage 1 — Onset
2024-11-04,23995.3496,16.69,9.943,-21612,84.1336,35659.07,40,Stage 1 — Onset
2024-11-05,24213.3008,16.12,9.9868,-21612,84.1525,35982.96,39.6,Stage 1 — Onset
2024-11-06,24484.0508,14.87,10.9656,-21612,84.1163,36393.85,39.7,Stage 1 — Onset
2024-11-07,24199.3496,14.94,11.5767,-21612,84.2512,35972.74,40.9,Stage 1 — Onset
2024-11-08,24148.1992,14.47,11.5775,-21612,84.3064,35896.71,40.9,Stage 1 — Onset
2024-11-11,24141.3008,14.27,11.1834,-21612,84.3829,35886.42,40.5,Stage 1 — Onset
2024-11-12,23883.4492,14.59,11.6054,-21612,84.3965,35503.11,41.6,Stage 1 — Onset
2024-11-13,23559.0508,15.44,12.2765,-21612,84.3953,35020.93,44.1,Stage 1 — Onset
2024-11-14,23532.6992,14.78,12.0817,-21612,84.423,34988.48,43.8,Stage 1 — Onset
2024-11-15,23532.6992,14.78,11.8617,-21612,84.4738,34988.48,43.3,Stage 1 — Onset
2024-11-18,23453.8008,15.17,11.8636,-21612,84.4775,34871.21,43.8,Stage 1 — Onset
2024-11-19,23518.5,15.66,11.4232,-21612,84.3985,34968,42.8,Stage 1 — Onset
2024-11-20,23518.5,15.66,11.444,-21612,84.3976,34968,42.9,Stage 1 — Onset
2024-11-21,23349.9004,15.99,11.5942,-21612,84.3831,34717.32,44,Stage 1 — Onset
2024-11-22,23907.25,16.1,14.4722,-21612,84.4883,35546.01,48.1,Stage 1 — Onset
2024-11-25,24221.9004,15.3,15.0723,-21612,84.436,36013.85,47.4,Stage 1 — Onset
2024-11-26,24194.5,15.31,14.9344,-21612,84.3775,35973.11,47,Stage 1 — Onset
2024-11-27,24274.9004,14.63,14.891,-21612,84.3391,36092.65,46.1,Stage 1 — Onset
2024-11-28,23914.1504,15.21,15.6977,-21612,84.4203,35556.27,52,Stage 1 — Onset
2024-11-29,24131.0996,14.43,15.9893,-21612,84.4716,35878.82,50.7,Stage 1 — Onset
2024-12-02,24276.0508,14.7,15.4319,-21612,84.557,36094.39,47.5,Stage 1 — Onset
2024-12-03,24457.1504,14.37,15.3251,-21612,84.7371,36363.63,45.8,Stage 1 — Onset
2024-12-04,24467.4492,14.45,14.8035,-21612,84.6831,36378.91,44.4,Stage 1 — Onset
2024-12-05,24708.4004,14.53,14.5212,-21612,84.707,36737.18,42.8,Stage 1 — Onset
2024-12-06,24677.8008,14.14,14.4993,-21612,84.6838,36691.68,42.8,Stage 1 — Onset
2024-12-09,24619,14.11,14.5447,-21612,84.666,36604.29,43.1,Stage 1 — Onset
2024-12-10,24610.0508,13.78,13.8874,-21612,84.8473,36590.98,42,Stage 1 — Onset
2024-12-11,24641.8008,13.27,12.6824,-21612,84.874,36638.14,40.6,Stage 1 — Onset
2024-12-12,24548.6992,13.19,12.8109,-21612,84.8571,36499.75,40.9,Stage 1 — Onset
2024-12-13,24768.3008,13.05,13.0046,-21612,84.8392,36826.27,40.5,Stage 1 — Onset
2024-12-16,24668.25,14.02,13.0484,-21612,84.802,36677.48,40.8,Stage 1 — Onset
2024-12-17,24336,14.49,14.2409,-21612,84.9173,36183.53,43.7,Stage 1 — Onset
2024-12-18,24198.8496,14.37,14.4702,-21612,84.9154,35979.58,45.1,Stage 1 — Onset
