Date,Nifty_Close,Nifty_Open,Nifty_High,Nifty_Low,Nifty50_Futures,VIX,Gold_INR_10g,USDINR,FPI_Net_Equity_Cr,FPI_Net_Debt_Cr,FPI_Net_Total_Cr,Put_Cost_ATM_Pct,Put_Cost_95_OTM_Pct,Drawdown_Pct,Yield_3M_Open,Yield_3M_High,Yield_3M_Low,Yield_3M_Close,FPI_Is_MTD,Nifty_LogRet,Nifty_RealVol20d,Put_Cost_Source,Data_Tier,Nifty_Range_Pct,Nifty_Body_Pct,VIX_High_Flag,VIX_Spike_Flag,TRI
2018-06-27,10671.40039,7376.65,7398.7,7250.0,10673.45,13.51000023,27536.34564,68.36499786,-4831.0,-10970.0,-15795.0,1.307791313,0.123099218,-4.123840867,1.883000016,1.889999986,1.879999995,1.879999995,False,-0.009118,9.3869,Actual_VIX_BS,Full,2.051,44.6646,0,0,14694.16
2018-06-28,10589.09961,7376.65,7398.7,7250.0,10589.1,13.94999981,27777.47608,69.23999786,-4831.0,-10970.0,-15795.0,1.357589361,0.140735589,-4.863264234,1.878000021,1.893000007,1.878000021,1.879999995,False,-0.007742,8.8163,Actual_VIX_BS,Full,2.051,43.5489,0,0,14581.53
2018-06-29,10714.2998,7376.65,7398.7,7250.0,10694.8,12.93999958,27677.05032,68.79669952,-4831.0,-10970.0,-15795.0,1.243318684,0.101996688,-3.738415253,1.878000021,1.88499999,1.875,1.879999995,False,0.011754,9.7699,Actual_VIX_BS,Full,2.051,45.2461,0,0,14753.91
2018-07-02,10657.2998,7376.65,7398.7,7250.0,10658.25,13.36999989,27278.50992,68.43499756,-4831.0,-10970.0,-15795.0,1.291951692,0.117731412,-4.250526211,1.875,1.894999981,1.875,1.894999981,False,-0.005334,9.6875,Actual_VIX_BS,Full,2.051,44.4734,0,0,14675.42
2018-07-03,10699.90039,7376.65,7398.7,7250.0,10723.95,13.0,27642.68062,68.69480133,-4831.0,-10970.0,-15795.0,1.25010311,0.104123425,-3.867785389,1.934999943,1.934999943,1.932999969,1.932999969,False,0.003989,9.6885,Actual_VIX_BS,Full,2.051,45.0509,0,0,14734.11
2018-07-04,10769.90039,7376.65,7398.7,7250.0,10771.35,12.65999985,27642.68062,68.83000183,-4831.0,-10970.0,-15795.0,1.211665615,0.092371017,-3.238877195,1.934999943,1.934999943,1.932999969,1.932999969,False,0.006521,9.4839,Actual_VIX_BS,Full,2.051,45.9999,0,0,14830.5
2018-07-05,10749.75,7376.65,7398.7,7250.0,10751.75,12.57999992,27883.85924,68.98000336,-4831.0,-10970.0,-15795.0,1.202624175,0.089711932,-3.41991642,1.914999962,1.914999962,1.909999967,1.909999967,False,-0.001873,9.0958,Actual_VIX_BS,Full,2.051,45.7267,0,0,14808.54
2018-07-06,10772.65039,7376.65,7398.7,7250.0,10778.4,12.43999958,27853.61904,69.06999969,-4831.0,-10970.0,-15795.0,1.186804157,0.085156723,-3.214170088,1.904999971,1.907999992,1.904999971,1.904999971,False,0.002128,9.1297,Actual_VIX_BS,Full,2.051,46.0372,0,0,14840.13
2018-07-09,10852.90039,7376.65,7398.7,7250.0,10859.85,12.39000034,27810.58735,68.75499725,-4831.0,-10970.0,-15795.0,1.181155055,0.0835603,-2.493171766,1.909999967,1.919999957,1.909999967,1.914999962,False,0.007422,9.4862,Actual_VIX_BS,Full,2.051,47.1251,0,0,14951.2
2018-07-10,10947.25,7376.65,7398.7,7250.0,10947.85,12.39999962,27677.16098,68.65979767,-4831.0,-10970.0,-15795.0,1.182284776,0.083878283,-1.645496875,1.937999964,1.940000057,1.934999943,1.934999943,False,0.008656,9.7989,Actual_VIX_BS,Full,2.051,48.4041,0,0,15081.6
2018-07-11,10948.2998,7376.65,7398.7,7250.0,10938.6,12.77999973,27530.31822,68.90000153,-4831.0,-10970.0,-15795.0,1.225229711,0.096435767,-1.636065007,1.927999973,1.932999969,1.917999983,1.919999957,False,9.6e-05,9.7951,Actual_VIX_BS,Full,2.051,48.4183,0,0,15085.15
2018-07-12,11023.2002,7376.65,7398.7,7250.0,11016.25,12.51000023,27507.00131,68.72000122,-4831.0,-10970.0,-15795.0,1.194713809,0.087418685,-0.963129731,1.919999957,1.927999973,1.904999971,1.927999973,False,0.006818,9.8654,Actual_VIX_BS,Full,2.051,49.4337,0,0,15190.82
2018-07-13,11018.90039,7376.65,7398.7,7250.0,11020.0,12.30000019,27315.95591,68.54000092,-4831.0,-10970.0,-15795.0,1.170987593,0.080727178,-1.001760908,1.919999957,1.927999973,1.919999957,1.927999973,False,-0.00039,9.8775,Actual_VIX_BS,Full,2.051,49.3754,0,0,15184.88
2018-07-16,10936.84961,7376.65,7398.7,7250.0,10944.25,12.94999981,27261.68567,68.48670197,-4831.0,-10970.0,-15795.0,1.244449402,0.102349587,-1.738938173,1.934999943,1.945000052,1.934999943,1.937999964,False,-0.007474,10.2865,Actual_VIX_BS,Full,2.051,48.2631,0,0,15072.66
2018-07-17,11008.0498,7376.65,7398.7,7250.0,11023.75,12.82999992,27080.58647,68.72000122,-4831.0,-10970.0,-15795.0,1.230882116,0.098156272,-1.099246942,1.968000054,1.978000045,1.968000054,1.975000024,False,0.006489,9.9149,Actual_VIX_BS,Full,2.051,49.2283,0,0,15172.31
2018-07-18,10980.4502,7376.65,7398.7,7250.0,10978.6,13.68000031,26950.33343,68.35600281,-4831.0,-10970.0,-15795.0,1.327028587,0.129776446,-1.347212949,1.970000029,1.970000029,1.957999945,1.960000038,False,-0.00251,9.8653,Actual_VIX_BS,Full,2.051,48.8542,0,0,15135.57
2018-07-19,10957.09961,7376.65,7398.7,7250.0,10973.55,13.59000015,26966.60845,68.6155014,-4831.0,-10970.0,-15795.0,1.316843667,0.126219796,-1.557004018,1.950000048,1.952999949,1.942999959,1.947999954,False,-0.002129,9.8302,Actual_VIX_BS,Full,2.051,48.5376,0,0,15116.83
2018-07-20,11010.2002,7376.65,7398.7,7250.0,11024.85,13.53999996,27249.57045,68.93509674,-4831.0,-10970.0,-15795.0,1.31118582,0.124264903,-1.079926967,1.945000052,1.945000052,1.932999969,1.932999969,False,0.004835,9.6409,Actual_VIX_BS,Full,2.051,49.2575,0,0,15190.13
2018-07-23,11084.75,7376.65,7398.7,7250.0,11099.4,13.01000023,27048.2609,68.73329926,-4831.0,-10970.0,-15795.0,1.251233918,0.104480071,-0.410141496,1.924999952,1.929999948,1.919999957,1.919999957,False,0.006748,9.5483,Actual_VIX_BS,Full,2.051,50.2681,0,0,15293.5
2018-07-24,11134.2998,7376.65,7398.7,7250.0,11142.0,12.47000027,27229.69375,69.19999695,-4831.0,-10970.0,-15795.0,1.190193952,0.086122308,0.0,1.960000038,1.963000059,1.960000038,1.960000038,False,0.00446,9.5999,Actual_VIX_BS,Full,2.051,50.9398,0,0,15361.88
2018-07-25,11132.0,7376.65,7398.7,7250.0,11136.4,12.21000004,27242.15367,68.80999756,-4831.0,-10970.0,-15795.0,1.160821563,0.077946265,-0.020655135,1.965000033,1.965000033,1.952999949,1.952999949,False,-0.000207,8.756,Actual_VIX_BS,Full,2.051,50.9086,0,0,15358.72
2018-07-26,11167.2998,7376.65,7398.7,7250.0,11167.3,12.02999973,27119.02226,68.83999634,-4831.0,-10970.0,-15795.0,1.140493928,0.072541727,0.0,1.947999954,1.950000048,1.945000052,1.945000052,False,0.003166,7.9464,Actual_VIX_BS,Full,2.051,51.3871,0,0,15410.93
2018-07-27,11278.34961,7376.65,7398.7,7250.0,11306.7,12.31000042,27019.95586,68.73999786,-4831.0,-10970.0,-15795.0,1.172117265,0.081039401,0.0,1.942999959,1.945000052,1.942999959,1.945000052,False,0.009895,7.6873,Actual_VIX_BS,Full,2.051,52.8926,0,0,15564.19
2018-07-30,11319.5498,7376.65,7398.7,7250.0,11338.5,12.59000015,26942.14485,68.61499786,-4831.0,-10970.0,-15795.0,1.203754325,0.090042099,0.0,1.950000048,1.957999945,1.945000052,1.945000052,False,0.003646,7.102,Actual_VIX_BS,Full,2.051,53.4511,0,0,15621.47
2018-07-31,11356.5,7376.65,7398.7,7250.0,11371.6,12.47999954,27022.62709,68.68499756,-4831.0,-10970.0,-15795.0,1.19132381,0.086445419,0.0,1.99000001,1.995000005,1.98300004,1.985000014,False,0.003259,7.0934,Actual_VIX_BS,Full,2.051,53.952,0,0,15672.47
2018-08-01,11346.2002,7376.65,7398.7,7250.0,11374.3,12.52999973,26820.85887,68.49680328,1775.0,3414.0,5146.0,1.196973784,0.088070694,-0.090695238,1.980000019,1.988000035,1.978000045,1.978000045,False,-0.000907,7.0914,Actual_VIX_BS,Full,2.051,53.8124,0,0,15658.27
2018-08-02,11244.7002,7376.65,7398.7,7250.0,11282.3,12.56000042,26586.25931,68.30709839,1775.0,3414.0,5146.0,1.200364034,0.089053542,-0.98445652,1.97300005,1.97300005,1.955000043,1.965000033,False,-0.008986,8.0694,Actual_VIX_BS,Full,2.051,52.4364,0,0,15520.25
2018-08-03,11360.7998,7376.65,7398.7,7250.0,11395.75,12.07999992,26785.71172,68.6155014,1775.0,3414.0,5146.0,1.146139902,0.074021904,0.0,1.960000038,1.965000033,1.960000038,1.960000038,False,0.010272,8.5561,Actual_VIX_BS,Full,2.051,54.0103,0,0,15680.51
2018-08-06,11387.09961,7376.65,7398.7,7250.0,11414.25,12.56000042,26619.23514,68.50499725,1775.0,3414.0,5146.0,1.200364034,0.089053542,0.0,1.970000029,1.97300005,1.965000033,1.968000054,False,0.002312,8.3689,Actual_VIX_BS,Full,2.051,54.3668,0,0,15716.78
2018-08-07,11389.4502,7376.65,7398.7,7250.0,11418.35,12.57999992,26759.87312,68.80999756,1775.0,3414.0,5146.0,1.202624175,0.089711932,0.0,2.00999999,2.013000011,2.005000114,2.007999897,False,0.000206,8.0634,Actual_VIX_BS,Full,2.051,54.3987,0,0,15720.05
2018-08-08,11450.0,7376.65,7398.7,7250.0,11467.65,12.53999996,26742.8131,68.59600067,1775.0,3414.0,5146.0,1.19810385,0.088397672,0.0,2.007999897,2.013000011,2.005000114,2.007999897,False,0.005302,8.1137,Actual_VIX_BS,Full,2.051,55.2195,0,0,15803.64
2018-08-09,11470.7002,7376.65,7398.7,7250.0,11487.55,12.68000031,26672.43828,68.45500183,1775.0,3414.0,5146.0,1.213926191,0.093042158,0.0,2.00999999,2.00999999,2.003000021,2.005000114,False,0.001806,7.9316,Actual_VIX_BS,Full,2.051,55.5001,0,0,15833.23
2018-08-10,11429.5,7376.65,7398.7,7250.0,11439.25,12.85000038,26905.97729,69.09999847,1775.0,3414.0,5146.0,1.233143231,0.098848895,-0.359177684,2.0,2.0,1.995000005,2.0,False,-0.003598,8.1384,Actual_VIX_BS,Full,2.051,54.9416,0,0,15776.32
2018-08-13,11355.75,7376.65,7398.7,7250.0,11381.15,13.39999962,26460.35423,69.08499908,1775.0,3414.0,5146.0,1.295345635,0.118871613,-1.002120127,2.0,2.005000114,1.995000005,1.995000005,False,-0.006474,7.9931,Actual_VIX_BS,Full,2.051,53.9418,0,0,15676.23
2018-08-14,11435.09961,7376.65,7398.7,7250.0,11463.45,13.27999973,26829.54405,69.94909668,1775.0,3414.0,5146.0,1.281770499,0.114343755,-0.310361053,2.025000095,2.032999992,2.023000002,2.032999992,False,0.006963,8.031,Actual_VIX_BS,Full,2.051,55.0175,0,0,15796.36
2018-08-15,11435.09961,7376.65,7398.7,7250.0,11386.25,13.27999973,26481.3032,69.94999695,1775.0,3414.0,5146.0,1.281770499,0.114343755,-0.310361053,2.035000086,2.038000107,2.019999981,2.019999981,False,0.0,7.8964,Actual_VIX_BS,Full,2.051,55.0175,0,0,
2018-08-16,11385.0498,7376.65,7398.7,7250.0,11410.9,13.64999962,26720.5597,70.66000366,1775.0,3414.0,5146.0,1.323633426,0.128585478,-0.746688425,2.019999981,2.019999981,2.013000011,2.015000105,False,-0.004386,8.0923,Actual_VIX_BS,Full,2.051,54.339,0,0,15727.25
2018-08-17,11470.75,7376.65,7398.7,7250.0,11488.45,13.15999985,26479.61781,70.00499725,1775.0,3414.0,5146.0,1.268197376,0.109904242,0.0,2.003000021,2.005000114,1.993000031,1.995000005,False,0.007499,8.273,Actual_VIX_BS,Full,2.051,55.5008,0,0,15845.64
2018-08-20,11551.75,7376.65,7398.7,7250.0,11578.95,13.02999973,26627.50036,69.78500366,1775.0,3414.0,5146.0,1.253495471,0.105195201,0.0,1.995000005,1.995000005,1.993000031,1.993000031,False,0.007037,8.2953,Actual_VIX_BS,Full,2.051,56.5989,0,0,15959.04
2018-08-21,11570.90039,7376.65,7398.7,7250.0,11586.55,12.89999962,26740.37319,69.73999786,1775.0,3414.0,5146.0,1.238796071,0.100591386,0.0,2.029999971,2.035000086,2.029999971,2.035000086,False,0.001656,8.2475,Actual_VIX_BS,Full,2.051,56.8585,0,0,15985.48
2018-08-22,11570.90039,7376.65,7398.7,7250.0,11643.5,12.89999962,26850.25913,69.80999756,1775.0,3414.0,5146.0,1.238796071,0.100591386,0.0,2.035000086,2.035000086,2.035000086,2.035000086,False,0.0,8.2407,Actual_VIX_BS,Full,2.051,56.8585,0,0,
2018-08-23,11582.75,7376.65,7398.7,7250.0,11595.4,12.76000023,26633.89364,69.79000092,1775.0,3414.0,5146.0,1.222968923,0.095752,0.0,2.028000116,2.032999992,2.025000095,2.032999992,False,0.001024,8.2333,Actual_VIX_BS,Full,2.051,57.0191,0,0,16001.85
2018-08-24,11557.09961,7376.65,7398.7,7250.0,11571.6,12.40999985,27255.04775,70.27500153,1775.0,3414.0,5146.0,1.183414623,0.084196938,-0.221453374,2.035000086,2.048000097,2.035000086,2.048000097,False,-0.002217,7.7684,Actual_VIX_BS,Full,2.051,56.6714,0,0,15969.8
2018-08-27,11691.9502,7376.65,7398.7,7250.0,11705.35,12.23999977,27117.81126,69.76499939,1775.0,3414.0,5146.0,1.164210042,0.078867415,0.0,2.049999952,2.059999943,2.049999952,2.059999943,False,0.011601,8.5696,Actual_VIX_BS,Full,2.051,58.4995,0,0,16156.09
2018-08-28,11738.5,7376.65,7398.7,7250.0,11752.45,12.43000031,27151.79782,69.94499969,1775.0,3414.0,5146.0,1.185674367,0.084836174,0.0,2.075000048,2.078000069,2.075000048,2.078000069,False,0.003973,8.5914,Actual_VIX_BS,Full,2.051,59.1305,0,0,16220.45
